segment,x,y,index
throat_arc,-0.02748022040399113,0.0436250332035826,32
throat_arc,-0.027108580963728215,0.043408496995488974,33
throat_arc,-0.026735235386548543,0.04319491590321989,34
throat_arc,-0.026360207169759915,0.04298430336896126,35
throat_arc,-0.02598351991657075,0.04277667264806649,36
throat_arc,-0.025605197334604427,0.042572036808222066,37
throat_arc,-0.02522526323440731,0.04237040872862523,38
throat_arc,-0.024843741527950148,0.04217180109917335,39
throat_arc,-0.024460656227123033,0.041976226419665245,40
throat_arc,-0.02407603144222433,0.04178369699901452,41
throat_arc,-0.023689891380443057,0.041594224954474825,42
throat_arc,-0.02330226034433553,0.0414078222108773,43
throat_arc,-0.02291316273029567,0.041224500499879975,44
throat_arc,-0.022522623027019698,0.04104427135922951,45
throat_arc,-0.022130665813964796,0.040867146132034946,46
throat_arc,-0.021737315759802187,0.04069313596605388,47
throat_arc,-0.02134259762086453,0.04052225181299081,48
throat_arc,-0.02094653623958786,0.04035450442780786,49
throat_arc,-0.02054915654294808,0.04018990436804796,50
throat_arc,-0.020150483540892074,0.04002846199317029,51
throat_arc,-0.019750542324763705,0.039870187463898366,52
throat_arc,-0.019349358065724617,0.03971509074158049,53
throat_arc,-0.018946956013170035,0.039563181587562876,54
throat_arc,-0.018543361493139645,0.039414469562575216,55
throat_arc,-0.018138599906723625,0.03926896402612906,56
throat_arc,-0.01773269672846404,0.03912667413592865,57
throat_arc,-0.01732567750475141,0.03898760884729461,58
throat_arc,-0.01691756785221706,0.03885177691260036,59
throat_arc,-0.016508393456120762,0.0387191868807212,60
throat_arc,-0.01609818006873422,0.03858984709649627,61
throat_arc,-0.0156869535077203,0.038463765700203434,62
throat_arc,-0.015274739654508122,0.038340950627046844,63
throat_arc,-0.014861564452664178,0.03822140960665759,64
throat_arc,-0.01444745390625948,0.0381051501626072,65
throat_arc,-0.014032434078233015,0.03799217961193416,66
throat_arc,-0.013616531088751323,0.0378825050646833,67
throat_arc,-0.013199771113564622,0.037776133423458445,68
throat_arc,-0.012782180382359376,0.03767307138298788,69
throat_arc,-0.012363785177107452,0.03757332542970304,70
throat_arc,-0.011944611830412078,0.0374769018413303,71
throat_arc,-0.011524686723850394,0.0373838066864958,72
throat_arc,-0.011104036286313271,0.037294045824343605,73
throat_arc,-0.010682686992341747,0.03720762490416683,74
throat_arc,-0.010260665360460984,0.03712454936505221,75
throat_arc,-0.009837997951511121,0.037044824435537665,76
throat_arc,-0.009414711366975687,0.036968455133283326,77
throat_arc,-0.008990832247307358,0.03689544626475565,78
throat_arc,-0.008566387270251266,0.036825802424925023,79
throat_arc,-0.008141403149166055,0.03675952799697647,80
throat_arc,-0.00771590663134247,0.03669662715203379,81
throat_arc,-0.00728992449632013,0.03663710384889714,82
throat_arc,-0.006863483554201973,0.03658096183379376,83
throat_arc,-0.00643661064396696,0.03652820464014227,84
throat_arc,-0.0060093326317809,0.036478835588330254,85
throat_arc,-0.005581676409305547,0.0364328577855053,86
throat_arc,-0.005153668892006186,0.03639027412537943,87
throat_arc,-0.0047253370174575125,0.036351087288046986,88
throat_arc,-0.00429670774364843,0.03631529973981596,89
throat_arc,-0.003867808047285255,0.03628291373305278,90
throat_arc,-0.003438664922093942,0.036253931306040495,91
throat_arc,-0.003009305377121164,0.036228354282850574,92
throat_arc,-0.002579756435034426,0.03620618427322804,93
throat_arc,-0.002150045130421396,0.03618742267249018,94
throat_arc,-0.0017201985080882941,0.03617207066143875,95
throat_arc,-0.0012902436213579362,0.03616012920628563,96
throat_arc,-0.0008602075303669427,0.03615159905859199,97
throat_arc,-0.000430117300362712,0.03614648075522107,98
throat_arc,3.319843690665664e-18,0.036144774618304294,99
inlet_arc,8.454535265561892e-19,0.03614477461830431,0
inlet_arc,5.787804317453814e-05,0.036144895926657504,1
inlet_arc,0.00011575506933805989,0.03614525984958551,2
inlet_arc,0.00017363006149741193,0.036145866380693614,3
inlet_arc,0.00023150200269519313,0.03614671550932408,4
inlet_arc,0.0002893698760276003,0.03614780722055634,5
inlet_arc,0.0003472326646623185,0.03614914149520725,6
